X,Y,ORGANIZATION_NAME,CLIENT_NAME,SITE_NAME,PRIMARY_FACILITY_NAME,CLIENT_ID,SITE_ID,PRIMARY_FACILITY_ID,SUB_FACILITY_NAME,SUB_FACILITY_ID,PRIMARY_FACILITY_TYPE,PRIMARY_FACILITY_KIND,OTHER_FACILITY_ID,SUB_FACILITY_TYPE,SOTHER_FID,CLIENT_RELATIONSHIP,SITE_STATUS,PRIMARY_FACILITY_STATUS,SUB_FACILITY_STATUS,COMPLIANCE,SHAPE_FID
-8530783.106,4908575.956,HERSHA CONST CO,HERSHA CONST CO,PPL HERSHEY SVC CTR,HERSHA CONST/PP&L WAREHOUSE DEMOLITION PROJ,112405,450747,524618,ADMIN SF FOR:HERSHA CONST/PP&L WAREHOUSE DEMOLITION PROJ,553364,AIR EMISSION PLANT,Unavailable,00-3200003-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,INACTIVE,INACTIVE,YES,4116928
-8645513.875,4857898.938,BLACKSTONE OTR LLC,BLACKSTONE OTR LLC,BLACKSTONE OTR SURFACE COATING PLT,BLACKSTONE OTR/WHEELS,144053,535859,556462,ADMIN SF FOR:BLACKSTONE OTR/WHEELS,553963,AIR EMISSION PLANT,Unavailable,58-2503782-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,INACTIVE,INACTIVE,YES,4116956
-8556232.907,4901277.081,THE AMES CO INC,THE AMES CO INC,THE AMES COMPANIES INC,AMES TRUE TEMPER INC/HARRISBURG,144472,248956,556211,ADMIN SF FOR:AMES TRUE TEMPER INC/HARRISBURG,549784,AIR EMISSION PLANT,Unavailable,22-2335400-3,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,ACTIVE,ACTIVE,YES,4117005
-8395284.97,4843930.799,SUNOCO PARTNERS MKT & TERM LP,SUNOCO PARTNERS MKT & TERM LP,SUNOCO PARTNERS MKT & TERM LP TANK FARM 2,SUNOCO PARTNERS MKT & TERM LP/TANK FARM 2,161585,270580,293150,ADMIN SF FOR:SUNOCO PARTNERS MKT & TERM LP/TANK FARM 2,549278,AIR EMISSION PLANT,Unavailable,23-3102655-17,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,ACTIVE,ACTIVE,YES,4117056
-8630076.567,4869474.825,UNION TOOLS,UNION TOOLS,UNION TOOLS WOODEN HANDLE MFG,UNION TOOLS/SHIPPENSBURG,159988,446500,510169,ADMIN SF FOR:UNION TOOLS/SHIPPENSBURG,552640,AIR EMISSION PLANT,Unavailable,22-3269898-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,INACTIVE,INACTIVE,YES,4117149
-8649774.765,4835037.113,TOMA CONCRETE & MATERIALS INC,TOMA CONCRETE & MATERIALS INC,TOMA CONCRETE PLT,TOMA CONCRETE & MATERIALS/GREENCASTLE CONCRETE PLT,141400,530485,552244,ADMIN SF FOR:TOMA CONCRETE & MATERIALS/GREENCASTLE CONCRETE,553779,AIR EMISSION PLANT,Unavailable,25-1766922-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,UNPERMITTED INACTIVE,ACTIVE,YES,4117170
-8658615.527,5145583.78,PA PELLETS LLC (A DELAWARE CORP),PA PELLETS LLC (A DELAWARE CORP),PA PELLETS LLC ULYSSES BORO PLT,PA PELLETS LLC/ULYSSES BORO PLT,281711,670971,679596,ADMIN SF FOR:PA PELLETS LLC/ULYSSES BORO PLT,919503,AIR EMISSION PLANT,Unavailable,27-2875766-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,ACTIVE,ACTIVE,YES,4117309
-8526745.447,4887923.614,ITP OF USA INC,ITP OF USA INC,CONTINENTAL PRESS,ITP OF PA INC/ELIZABETHTOWN,281437,463987,493341,ADMIN SF FOR:ITP OF PA INC/ELIZABETHTOWN,553715,AIR EMISSION PLANT,Unavailable,25-1876287-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,ACTIVE,ACTIVE,YES,4117381
-8391267.972,4955206.399,FRA MI DEVELOPERS INC,FRA MI DEVELOPERS INC,FRA MI DEV,FRA MI DEV INC/S BETHLEHEM DEMOLITION SITE,143822,535390,556071,ADMIN SF FOR:FRA MI DEV INC/S BETHLEHEM DEMO SITE,553960,AIR EMISSION PLANT,Unavailable,00-2200025-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,INACTIVE,ACTIVE,YES,4117416
-8879971.35,4949728.969,AUTOLIGN OF PA INC,AUTOLIGN OF PA INC,AUTOLIGN OF PA,AUTOLIGN OF PA INC/NEW KENSINGTON,143235,534307,555186,ADMIN SF FOR:AUTOLIGN OF PA INC/NEW KENSINGTON,549751,AIR EMISSION PLANT,Unavailable,25-2167131-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,INACTIVE,ACTIVE,YES,4117433
-8704874.48,4969659.703,TARMAC IT MATERIALS INC,TARMAC IT MATERIALS INC,TARMAC-IT ASPHALT PLT TYRONE,TARMAC IT MATERIALS INC/TYRONE,158147,547391,565463,ADMIN SF FOR:TARMAC IT MATERIALS INC/TYRONE,555873,AIR EMISSION PLANT,Unavailable,25-1841764-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,INACTIVE,INACTIVE,INACTIVE,YES,4117481
-8871378.237,5081453.427,CALUMET LUBRICANTS CO LP,CALUMET LUBRICANTS CO LP,CALUMET LUBRICANTS ROUSEVILLE PLT,CALUMET LUBRICANTS CO/ROUSEVILLE PLT,143125,534601,556745,ADMIN SF FOR:CALUMET LUBRICANTS C/ROUSEVILLE PLT,550061,AIR EMISSION PLANT,Unavailable,35-1811116-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,INACTIVE,ACTIVE,YES,4117642
-8400636.119,4952506.327,MARIO J ROSSILLIO,MARIO J ROSSILLIO,MARIO J ROSSILLIO,MARIO J ROSSILLIO/ALLENTOWN DEMO SITE,141264,530194,552019,ADMIN SF FOR:MARIO J ROSSILLIO/ALLENTOWN DEMO SITE,553805,AIR EMISSION PLANT,Unavailable,00-2200015-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,INACTIVE,ACTIVE,YES,4117712
-8807360.772,5022722.115,MACDONALD & OWEN VENEER & LUMBER CO INC,MACDONALD & OWEN VENEER & LUMBER CO INC,MACDONALD & OWEN LUMBER,MACDONALD & OWEN LUMBER CO/BROOKVILLE,281290,258580,522966,ADMIN SF FOR:MACDONALD & OWEN LUMBER CO/BROOKVILLE,553266,AIR EMISSION PLANT,Unavailable,41-0964059-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,ACTIVE,ACTIVE,YES,4117784
-8957738.395,5041082.741,CHAMPION CARRIER CORP,CHAMPION CARRIER CORP,CHAMPION CARRIER,CHAMPION CARRIER CORP/HERMITAGE,113318,486365,514995,ADMIN SF FOR:CHAMPION CARRIER CORP/HERMITAGE,553009,AIR EMISSION PLANT,Unavailable,62-1360722-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,ACTIVE,ACTIVE,YES,4117857
-8820218.402,5021768.521,PEOPLES NATURAL GAS CO LLC,PEOPLES NATURAL GAS CO LLC,PNG FISHER STA,PEOPLES NATURAL GAS CO/FISHER STA,189839,466676,495853,ADMIN SF FOR:EQUITABLE GAS CO/FISHER STA,550505,AIR EMISSION PLANT,Unavailable,25-0720790-11,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,ACTIVE,ACTIVE,YES,4118253
-8569532.524,4856746.274,PENN FINISHING INC,PENN FINISHING INC,PENN FINISHING WOOD FINISHING PLT,PENN FINISHING INC/FLOOR TRIM,142274,532271,553591,ADMIN SF FOR:PENN FINISHING INC/FLOOR TRIM,553855,AIR EMISSION PLANT,Unavailable,25-1822060-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,UNPERMITTED INACTIVE,ACTIVE,YES,4118271
-8652277.687,4836135.475,FUTURE CAST INC,FUTURE CAST INC,FUTURE CAST FOUNDRY,FUTURE CAST INC/INVESTMENT CASTINGS,142279,532276,553595,ADMIN SF FOR:FUTURE CAST INC/INVESTMENT CASTINGS,553863,AIR EMISSION PLANT,Unavailable,25-1819687-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,UNPERMITTED ACTIVE,ACTIVE,YES,4118273
-8555213.291,5014243.852,GERDAU AMERISTEEL US INC,GERDAU AMERISTEEL US INC,MILTON REINFORCING STEEL DIV PLT,GERDAU AMERISTEEL/MILTON REINFORCING STEEL DIV PLT,145702,464722,493969,ADMIN SF FOR:AMERISTEEL/MILTON EPOXY COATING DIV,551597,AIR EMISSION PLANT,Unavailable,59-0792436-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,INACTIVE,INACTIVE,YES,4118279
-8435851.802,4840405.882,REFRACTORY MINERALS CO INC,REFRACTORY MINERALS CO INC,RMCI REFRACTORY MINERALS,RMCI REFRACTORY/KENNETT SQUARE,145736,526813,549431,ADMIN SF FOR:RMCI REFRACTORY MINERALS/KENNETT SQUARE,551126,AIR EMISSION PLANT,Unavailable,23-2237576-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,UNPERMITTED ACTIVE,ACTIVE,YES,4118284
-8911684.615,5173582.644,HAYSITE REINFORCED PLASTICS LLC,HAYSITE REINFORCED PLASTICS LLC,HAYSITE REINFORCED PLASTICS,HAYSITE REINFORCED PLASTICS LLC/ERIE,313558,249297,511900,ADMIN SF FOR:HAYSITE REINFORCED PLASTICS LLC/ERIE,550307,AIR EMISSION PLANT,Unavailable,46-5418949-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,ACTIVE,ACTIVE,YES,4118339
-8499250.84,4882911.229,LANCASTER TERM DE LLC,LANCASTER TERM DE LLC,LANCASTER TERM DE LLC,LANCASTER TERM DE LLC/LANCASTER TERM,280572,444388,469031,ADMIN SF FOR:PGH TERM CORP/LANCASTER TERMINAL,550268,AIR EMISSION PLANT,Unavailable,90-0503259-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,ACTIVE,ACTIVE,YES,4118550
-8549842.501,4902999.62,PAXTON STREET TERM DE LLC,PAXTON STREET TERM DE LLC,PAXTON ST TERM HBG PETRO TERM,PAXTON STREET TERM DE LLC/HARRISBURG,285265,270881,293528,ADMIN SF FOR:PAXTON ST TERM CORP/HARRISBURG,549022,AIR EMISSION PLANT,Unavailable,80-0443788-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,ACTIVE,ACTIVE,YES,4118703
-8951940.134,5014801.407,EZEFLOW USA INC,EZEFLOW USA INC,EZEFLOW,FLOWLINE DIV EZEFLOW USA/NEW CASTLE,287696,242115,510990,ADMIN SF FOR:FLOWLINE DIV EZEFLOW USA/NEW CASTLE,550323,AIR EMISSION PLANT,Unavailable,27-4971765-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,ACTIVE,ACTIVE,YES,4118841
-8742859.522,5076115.548,GRAFTECH USA LLC,GRAFTECH USA LLC,GRAFTECH USA,GRAFTECH USA LLC/ST MARYS,71578,237623,239496,ADMIN SF FOR:CARBIDE GRAPHITE GRO/ST MARYS,549096,AIR EMISSION PLANT,Unavailable,04-3583868-2,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,ACTIVE,ACTIVE,YES,4119014
-8726038.465,5050287.285,EQT PROD CO,EQT PROD CO,EQT PROD BENEZETTE COMP STA,EQT PRODUCTION LLC/BENEZETTE COMP STA,146983,539051,558888,ADMIN SF FOR:EQT PRODUCTION LLC/BENEZETTE COMP STA,549979,AIR EMISSION PLANT,Unavailable,25-0724685-13,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,ACTIVE,ACTIVE,YES,4119648
-8543579.832,4862001.061,COATES ELECTROGRAPHICS INC,COATES ELECTROGRAPHICS INC,COATES ELECTROGRAPHICS YORK TONER MFG,COATES ELECTROGRAPHICS YORK TONER PLT,159161,534414,555280,ADMIN SF FOR:COATES ELECTROGRAPHICS/YORK TONER PLT,553914,AIR EMISSION PLANT,Unavailable,22-2761297-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,INACTIVE,ACTIVE,YES,4119809
-8462796.029,5007162.802,SANDUSKY CABINETS INC,SANDUSKY CABINETS INC,SANDUSKY CABINETS WEST HAZELTON,SANDUSKY CABINETS INC/VALMONT PARK,153858,236732,238845,ADMIN SF FOR:SANDUSKY CABINETS INC/VALMONT PARK,549239,AIR EMISSION PLANT,Unavailable,23-1686115-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,INACTIVE,ACTIVE,YES,4119821
-8436004.737,4917608.719,NEW ENTERPRISE STONE & LIME CO INC,NEW ENTERPRISE STONE & LIME CO INC,NEW ENT STONE & LIME OLEY QUARRY,EASTERN IND INC DIV NESL CO INC/OLEY,62856,253885,509810,ADMIN SF FOR:EASTERN IND/OLEY TWP PLT,550931,AIR EMISSION PLANT,Unavailable,23-1374051-56,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,ACTIVE,ACTIVE,YES,4119867
-8410331.567,4963047.814,NEW ENTERPRISE STONE & LIME CO INC,NEW ENTERPRISE STONE & LIME CO INC,EASTERN IND N WHITEHALL ASPHALT PLT,EASTERN IND/ ORMROD PLT,62856,526317,548935,ADMIN SF FOR:EASTERN IND/NORTH WHITEHALL ASPHALT PLANT,553125,AIR EMISSION PLANT,Unavailable,23-1374051-64,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,ACTIVE,ACTIVE,YES,4119887
-8380970.567,4973241.719,NEW ENTERPRISE STONE & LIME CO INC,NEW ENTERPRISE STONE & LIME CO INC,EASTERN IND NAZARETH QUARRY,EASTERN IND/TRUMBOWER,62856,465775,494975,ADMIN SF FOR:EASTERN IND/TRUMBOWER,548866,AIR EMISSION PLANT,Unavailable,23-1374051-60,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,ACTIVE,ACTIVE,YES,4120170
-8488243.381,5021688.088,CARLISLE PLASTICS,CARLISLE PLASTICS,BERWICK PLASTICS PLT,CARLISLE PLASTICS/BERWICK PLT,110193,480577,509735,ADMIN SF FOR:CARLISLE PLASTICS/BERWICK PLT,551512,AIR EMISSION PLANT,Unavailable,04-2891825-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,ACTIVE,ACTIVE,YES,4120305
-8395110.133,4839882.477,CHICHESTER SCH DIST,CHICHESTER SCH DIST,MARCUS HOOK ELEM SCH,CHICHESTER SCH DIST/MARCUS HOOK ELEM SCH,110876,485504,514275,ADMIN SF FOR:CHICHESTER SCH DIST/MARCUS HOOK ELEM SCH,551137,AIR EMISSION PLANT,Unavailable,23-1667961-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,INACTIVE,ACTIVE,YES,4120356
-8857596.547,4926444.211,FATURS MKT INC,FATURS MKT INC,FATURS MKT DELMONT,FATURS MKT INC/DELMONT STORE,110973,481584,510809,ADMIN SF FOR:FATURS MKT INC/DELMONT STORE,552070,AIR EMISSION PLANT,Unavailable,25-1203428-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,INACTIVE,INACTIVE,YES,4120374
-8530101.275,4851923.578,GERHARDT USA,GERHARDT USA,GERHARDT USA CHROME PLATING PLT DALLASTOWN,GERHARDT USA CHROME/DALLASTOWN,155092,546526,564784,ADMIN SF FOR:GERHARDT USA/DALLASTOWN,554489,AIR EMISSION PLANT,Unavailable,52-2093847-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,UNPERMITTED INACTIVE,ACTIVE,YES,4120406
-8670953.73,5149710.072,TENNESSEE GAS PIPELINE CO LLC,TENNESSEE GAS PIPELINE CO LLC,ELLISBURG BOOSTER STA,TENN GAS PIPELINE/ELLISBURG BOOSTER STA,144886,551034,572164,ADMIN SF FOR:TENN GAS PIPELINE/ELLISBURG BOOSTER STA,571501,AIR EMISSION PLANT,Unavailable,74-1056569-9,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,ACTIVE,ACTIVE,YES,4120423
-8739771.909,4874028.545,Unavailable,BLACKSTONE GLENN,BEDFORD TWP HOST INN,BLACKSTONE GLENN/BEDFORD TWP HOST INN DEMO PROJ,149053,545582,564015,ADMIN SF FOR:BLACKSTONE GLENN/BEDFORD TWP HOST INN DEMO PROJ,554242,AIR EMISSION PLANT,Unavailable,00-3400008-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,INACTIVE,INACTIVE,INACTIVE,YES,4120436
-8789711.11,4853536.865,BROTHERSVALLEY COAL SALES INC,BROTHERSVALLEY COAL SALES INC,SCURFIELD PREP PLT,BROTHERSVALLEY COAL SALES/COAL PREP PLT,145174,238097,495353,ADMIN SF FOR:BROTHERSVALLEY COAL SALES/COAL PREP PLT,552002,AIR EMISSION PLANT,Unavailable,23-2777227-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,INACTIVE,INACTIVE,YES,4120577
-8798344.094,5034859.374,TOYO TANSO USA INC,TOYO TANSO USA INC,TOYO TANSO USA PENNGRAPH DIV,TOYO TANSO USA INC/PENNGRAPH DIV,113813,466341,511946,ADMIN SF FOR:TOYO TANSO USA INC/PENNGRAPH DIV,552337,AIR EMISSION PLANT,Unavailable,93-1074455-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,INACTIVE,ACTIVE,YES,4120590
-8603230.682,5123114.873,EAGLE FAMILY FOODS INC,EAGLE FAMILY FOODS INC,WELLSBORO PLT,EAGLE FAMILY FOODS INC/WELLSBORO PLT,112387,485087,513894,ADMIN SF FOR:EAGLE FAMILY FOODS INC/WELLSBORO PLT,550753,AIR EMISSION PLANT,Unavailable,13-3982757-3,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,INACTIVE,ACTIVE,YES,4120700
-8944818.722,5011043.674,NORTH AMER FORGEMASTERS CO,NORTH AMER FORGEMASTERS CO,NORTH AMER FORGEMASTERS,NORTH AMER FORGEMASTERS/NEW CASTLE,112402,485115,513914,ADMIN SF FOR:NORTH AMER FORGEMAST/NEW CASTLE,552880,AIR EMISSION PLANT,Unavailable,23-2934200-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,ACTIVE,ACTIVE,YES,4120754
-8700113.954,5009291.929,EM BROWN INC,EM BROWN INC,WINBURNE COAL PREP PLT,EM BROWN INC/WINBURNE COAL PREP PLT,458,752,493708,ADMIN SF FOR:EM BROWN INC/WINBURNE COAL PREP PLT,551692,AIR EMISSION PLANT,Unavailable,25-0917044-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,INACTIVE,ACTIVE,YES,4120905
-8734011.843,5012374.274,WAROQUIER COAL CO,WAROQUIER COAL CO,WAROQUIER COAL PLT,WAROQUIER COAL CO/TRUCK TIPPLE & RJ CORMAN RAILYARD SITES,445,480927,510158,ADMIN SF FOR:WAROQUIER COAL CO/TRUCK TIPPLE,551724,AIR EMISSION PLANT,Unavailable,25-1732518-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,ACTIVE,ACTIVE,YES,4120934
-8729365.237,5016193.175,WAROQUIER COAL CO,WAROQUIER COAL CO,RAIL LOADOUT FAC,WAROQUIER COAL CO/RAIL LOADOUT FACILITY,445,613813,642462,ADMIN SF FOR:WAROQUIER COAL CO/RAIL LOADOUT FACILITY,781182,AIR EMISSION PLANT,Unavailable,25-1732518-2,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,INACTIVE,INACTIVE,YES,4120943
-8539078.096,5024506.547,GREAT DANE LLC,GREAT DANE LLC,GREAT DANE LP DANVILLE,GREAT DANE/DANVILLE PLT,161501,2905,3918,ADMIN SF FOR:GREAT DANE/DANVILLE PLT,549230,AIR EMISSION PLANT,Unavailable,36-4120610-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,ACTIVE,ACTIVE,YES,4120976
-8797323.366,4840210.52,DELTA COAL SALES INC,DELTA COAL SALES INC,NO 4F TIPPLE,DELTA COAL SALES INC/PLT 1,562,2686,3613,ADMIN SF FOR:DELTA COAL SALES INC/PLT 1,549929,AIR EMISSION PLANT,Unavailable,52-1046436-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ABANDONED,INACTIVE,ACTIVE,YES,4120988
-8599405.134,4853158.25,PALLET OUTLET CO,PALLET OUTLET CO,48FORTY SOLUTIONS BIGLERVILLE FAC,THE PALLET OUTLET PA/BIGLERVILLE,833,448775,557017,ADMIN SF FOR:THE PALLET OUTLET PA/BIGLERVILLE,553981,AIR EMISSION PLANT,Unavailable,59-3494304-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,UNPERMITTED INACTIVE,ACTIVE,YES,4121013
-8731112.994,4984376.332,FORCEY COAL INC,FORCEY COAL INC,FORCEY TIPPLE,FORCEY COAL CO INC/MADERA TIPPLE,464,539,509895,ADMIN SF FOR:FORCEY COAL CO INC/MADERA TIPPLE,551713,AIR EMISSION PLANT,Unavailable,25-1408320-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,INACTIVE,ACTIVE,YES,4121044
-8469970.953,4866278.719,PARADISE CUSTOM KITCHENS INC,PARADISE CUSTOM KITCHENS INC,PARADISE CUSTOM KITCHENS MFG,PARADISE CUSTOM KITCHENS/PARADISE,117129,507702,523992,ADMIN SF FOR:PARADISE CUSTOM KITC/PARADISE,553328,AIR EMISSION PLANT,Unavailable,23-2398091-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,ACTIVE,ACTIVE,YES,4121381
-8486949.684,4964882.289,KRYSTALTITE FILMS INC,KRYSTALTITE FILMS INC,KRYSTALTITE FILMS,KRYSTALTITE FILMS INC/POTTSVILLE,117135,490340,518722,ADMIN SF FOR:KRYSTALTITE FILMS INC/POTTSVILLE,553204,AIR EMISSION PLANT,Unavailable,95-4632047-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,INACTIVE,INACTIVE,YES,4121390
-8494006.725,4871756.771,DEBORD SNYDER FUNERAL HOME & CREMATORY,DEBORD SNYDER FUNERAL HOME & CREMATORY,DEBORD SNYDER FUNERAL HOME LANCASTER,DEBORD SNYDER FUNERAL HOME & CREMATORY/LANCASTER,117095,490272,518663,ADMIN SF FOR:KEARNEY A SNYDER FUNERAL HOME/LANCASTER,553066,AIR EMISSION PLANT,Unavailable,23-2116039-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,ACTIVE,ACTIVE,YES,4121447
-8505671.149,4880018.279,HERR & SACCO INC,HERR & SACCO INC,IVY CREEK CUSTOM CABINETRY INC,HERR & SACCO INC/LANDISVILLE,117102,451371,518672,ADMIN SF FOR:HERR & SACCO INC/LANDISVILLE,553069,AIR EMISSION PLANT,Unavailable,23-1717736-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,UNPERMITTED INACTIVE,ACTIVE,YES,4121449
-8612483.384,5039422.915,EXCEL HOMES GROUP LLC,EXCEL HOMES GROUP LLC,EXCEL HOMES GROUP LLC,EXCEL HOMES GROUP LLC/AVIS PLT,281667,2805,3796,ADMIN SF FOR:EXCEL HOMES GROUP LLC/AVIS AMER HENRY ST PLT,550234,AIR EMISSION PLANT,Unavailable,27-2414182-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,INACTIVE,ACTIVE,YES,4121493
-8499972.453,4878822.405,US LOCK & HDWR CO,US LOCK & HDWR CO,COLUMBIA MACH SHOP & IRON FOUNDARY,US LOCK & HDWR CO/COLUMBIA,2082,241633,245503,ADMIN SF FOR:US LOCK & HDWR CO/COLUMBIA,548810,AIR EMISSION PLANT,Unavailable,23-1283861-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,INACTIVE,INACTIVE,ACTIVE,YES,4121586
-8907787.5,5178957.293,PINNACLE FOODS CORP,PINNACLE FOODS CORP,PINNACLE FOODS,AURORA FOODS/ERIE,162794,482975,511951,ADMIN SF FOR:AURORA FOODS INC/ERIE,552215,AIR EMISSION PLANT,Unavailable,94-3303521-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,INACTIVE,INACTIVE,ACTIVE,YES,4121604
-8768268.715,5026664.365,TRIANGLE SUSPENSION SYS INC,TRIANGLE SUSPENSION SYS INC,DUBOIS SPRING PLT,TRIANGLE SUSPENSION SYS/DUBOIS PLT,162960,241311,245032,ADMIN SF FOR:TRIANGLE AUTO SPRING/DUBOIS PLT,549736,AIR EMISSION PLANT,Unavailable,62-1717916-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,ACTIVE,ACTIVE,YES,4121617
-8566118.903,5047128.3,COASTAL OIL NEW YORK,COASTAL OIL NEW YORK,S WILLIAMSPORT COASTAL TERM,COASTAL OIL NEW YORK/S WILLIAMSPORT TERM,2818,2795,3785,ADMIN SF FOR:COASTAL OIL NEW YORK/SOUTH WILLIAMSPORT TERM,550065,AIR EMISSION PLANT,Unavailable,74-1977712-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,INACTIVE,ACTIVE,YES,4121701
-8578140.05,5045751.298,PMF IND INC,PMF IND INC,PMF IND WMPT METAL FAB PLT,PMF IND INC/WMSPT METAL FAB PLT,192,251629,558014,ADMIN SF FOR:PMF IND INC/WMSPT METAL FAB PLT,554048,AIR EMISSION PLANT,Unavailable,24-0857304-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,ACTIVE,ACTIVE,YES,4121762
-8906190.509,4966500.143,PURVIS BROS INC,PURVIS BROS INC,PURVIS BROS MARS FAC,PURVIS BROS INC/MARS,139269,526613,549231,ADMIN SF FOR:PURVIS BROS INC/MARS,550847,AIR EMISSION PLANT,Unavailable,25-1100500-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,ACTIVE,ACTIVE,YES,4121784
-8326010.78,4893833.103,RIVERSIDE CONST MATERIALS INC,RIVERSIDE CONST MATERIALS INC,RIVERSIDE CONST MATERIALS,RIVERSIDE CONST MATERIALS/BRISTOL TWP,116999,490110,518510,ADMIN SF FOR:RIVERSIDE CONST MATERIALS/BRISTOL TWP,550996,AIR EMISSION PLANT,Unavailable,23-2416125-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,ACTIVE,ACTIVE,YES,4121798
-8725274.89,5020421.654,P & N COAL CO INC,P & N COAL CO INC,STINER 1 MINE,P & N COAL CO INC/STINER JOB ENERGY LINK,228,245226,513459,ADMIN SF FOR:P & N COAL CO INC/STINER JOB ENERGY LINK,552843,AIR EMISSION PLANT,Unavailable,25-0924368-3,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,INACTIVE,ACTIVE,YES,4121807
